book,code,description,category,trade,hours,parts_allowance,list_price,labor_value,active,notes
plumbing,PC14E,Complete Water Delivery System Renovation · Component isolation system rejuvenation · Upgrade to no drip supply system · Sanitary connection seal renovat,Fixtures,plumbing,12,0,2208.00,2208.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC15A,Quick Fix · 30 day warranty,Fixtures,plumbing,4.75,0,882.00,882.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC15B,Main Component Renovation · 6 month warranty,Fixtures,plumbing,7.25,0,1324.00,1324.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC15C,Water Delivery System Renovation · Isolation and supply system rejuvenation · 1 year warranty,Fixtures,plumbing,9.5,0,1765.00,1765.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC15D,Complete Water Delivery System Renovation · Component isolation system rejuvenation · Upgrade to no drip supply system · Sanitary connection seal renovat,Fixtures,plumbing,12,0,2206.00,2206.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC15E,Complete Water Delivery System Renovation · Component isolation system rejuvenation · Upgrade to no drip supply system · Sanitary connection seal renovat,Fixtures,plumbing,14.25,0,2647.00,2647.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC16A,Basic Replacement Only · 6 month warranty,Fixtures,plumbing,9.5,0,1748.00,1748.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC16B,Standard Fixture Renovation · Main components only · 1 year warranty,Fixtures,plumbing,14.25,0,2622.00,2622.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC16C,Supreme Water Saver Fixture Renovation · Complete isolation and supply system restoration · Sanitary connection seal rejuvenation · 18 month warranty,Fixtures,plumbing,19,0,3496.00,3496.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC16D,Premium Water Saver Fixture Renovation · 2 stage water delivery system · Isolation system rejuvenation · No drip supply system restoration · Complete supp,Fixtures,plumbing,23.75,0,4371.00,4371.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC16E,Premium Water Saver Fixture Renovation · Extreme pressure delivery system · Isolation system rejuvenation · No drip supply system restoration · Complete s,Fixtures,plumbing,28.25,0,5245.00,5245.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC17A,Basic Replacement Only · 6 month warranty,Fixtures,plumbing,11.5,0,2110.00,2110.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC17B,Standard Fixture Renovation · Main components only · 1 year warranty,Fixtures,plumbing,17,0,3166.00,3166.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC17C,Supreme Water Saver Fixture Renovation · Complete isolation and supply system restoration · Sanitary connection seal rejuvenation · 18 month warranty,Fixtures,plumbing,22.75,0,4221.00,4221.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC17D,Premium Water Saver Fixture Renovation · 2 stage water delivery system · Isolation system rejuvenation · No drip supply system restoration · Complete supp,Fixtures,plumbing,28.5,0,5276.00,5276.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC17E,Premium Water Saver Fixture Renovation · Extreme pressure delivery system · Isolation system rejuvenation · No drip supply system restoration · Complete s,Fixtures,plumbing,34.25,0,6331.00,6331.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC18A,Basic Replacement Only · 6 month warranty,Fixtures,plumbing,13.25,0,2473.00,2473.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC18B,Standard Fixture Renovation · Main components only · 1 year warranty,Fixtures,plumbing,20,0,3709.00,3709.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC18C,Supreme Water Saver Fixture Renovation · Complete isolation and supply system restoration · Sanitary connection seal rejuvenation · 18 month warranty,Fixtures,plumbing,26.75,0,4945.00,4945.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC18D,Premium Water Saver Fixture Renovation · 2 stage water delivery system · Isolation system rejuvenation · No drip supply system restoration · Complete supp,Fixtures,plumbing,33.5,0,6182.00,6182.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC18E,Premium Water Saver Fixture Renovation · Extreme pressure delivery system · Isolation system rejuvenation · No drip supply system restoration · Complete s,Fixtures,plumbing,40,0,7418.00,7418.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC19A,Basic Replacement Only · 6 month warranty,Fixtures,plumbing,14,0,2593.00,2593.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC19B,Standard Fixture Renovation · Main components only · 1 year warranty,Fixtures,plumbing,21,0,3890.00,3890.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC19C,Supreme Water Saver Fixture Renovation · Complete isolation and supply system restoration · Sanitary connection seal rejuvenation · 18 month warranty,Fixtures,plumbing,28,0,5186.00,5186.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC19D,Premium Water Saver Fixture Renovation · 2 stage water delivery system · Isolation system rejuvenation · No drip supply system restoration · Complete supp,Fixtures,plumbing,35,0,6483.00,6483.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC19E,Premium Water Saver Fixture Renovation · Isolation system rejuvenation · No drip supply system restoration · Complete support system rejuvenation · Sanita,Fixtures,plumbing,42,0,7779.00,7779.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC1A,PC1A,Fixtures,plumbing,1.75,0,308.00,308.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC1B,Main Component Renovation · 6 month warranty,Fixtures,plumbing,2,0,348.00,348.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC1C,Water Delivery System Renovation · Isolation and supply system rejuvenation · 1 year warranty,Fixtures,plumbing,2.5,0,464.00,464.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC1D,Complete Water Delivery System Renovation · Component isolation system rejuvenation · Upgrade to no drip supply system · Sanitary connection seal renovat,Fixtures,plumbing,3.25,0,580.00,580.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC1E,Complete Water Delivery System Renovation · Component isolation system rejuvenation · Upgrade to no drip supply system · Sanitary connection seal renovat,Fixtures,plumbing,4.5,0,813.00,813.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC20A,Basic Replacement Only · 6 month warranty,Fixtures,plumbing,17,0,3137.00,3137.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC20B,Standard Fixture Renovation · Main components only · 1 year warranty,Fixtures,plumbing,25.5,0,4705.00,4705.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC20C,Supreme Water Saver Fixture Renovation · Complete isolation and supply system restoration · Sanitary connection seal rejuvenation · 18 month warranty,Fixtures,plumbing,34,0,6273.00,6273.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC20D,Premium Water Saver Fixture Renovation · 2 stage water delivery system · Isolation system rejuvenation · No drip supply system restoration · Complete supp,Fixtures,plumbing,42.5,0,7841.00,7841.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC20E,Premium Water Saver Fixture Renovation · Isolation system rejuvenation · No drip supply system restoration · Complete support system rejuvenation · Sanita,Fixtures,plumbing,50.75,0,9410.00,9410.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC2A,Quick Fix · 30 day warranty,Fixtures,plumbing,2,0,349.00,349.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC2B,Main Component Renovation · 6 month warranty,Fixtures,plumbing,2.75,0,523.00,523.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC2C,Water Delivery System Renovation · Isolation and supply system rejuvenation · 1 year warranty,Fixtures,plumbing,3.75,0,698.00,698.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC2D,Complete Water Delivery System Renovation · Component isolation system rejuvenation · Upgrade to no drip supply system · Sanitary connection seal renovat,Fixtures,plumbing,4.75,0,872.00,872.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC2E,Complete Water Delivery System Renovation · Component isolation system rejuvenation · Upgrade to no drip supply system · Sanitary connection seal renovat,Fixtures,plumbing,5.75,0,1046.00,1046.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC9A,Basic Replacement Only · 6 month warranty,Fixtures,plumbing,3.25,0,620.00,620.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC9B,PC9B,Fixtures,plumbing,2,0,350.00,350.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC9C,Water Saver Single Stage Fixture Renovation · Complete isolation and supply system restoration · Sanitary connection seal rejuvenation · 18 month warrant,Fixtures,plumbing,6.75,0,1239.00,1239.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC9D,Premium Water Saver Fixture Renovation · 2 stage water delivery system · Isolation system rejuvenation · No drip supply system restoration · Complete supp,Fixtures,plumbing,8.25,0,1549.00,1549.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PC9E,Premium Water Saver Fixture Renovation · 2 stage water delivery system · Isolation system rejuvenation · No drip supply system restoration · Complete supp,Fixtures,plumbing,10,0,1859.00,1859.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD11A,Economy Water Removal System · Basic replacement only · 6 month warranty,Water Removal / Circulation,plumbing,7.75,0,1445.00,1445.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD11B,"Economy Water Removal System · Performance, safety and service calibrations · 9 month warranty",Water Removal / Circulation,plumbing,11.75,0,2167.00,2167.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD11C,"Premium Water Removal System · Performance, safety and service calibrations · Dual water sensing system · 1 year warranty",Water Removal / Circulation,plumbing,15.5,0,2890.00,2890.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD11D,Ultra Elite Water Removal System · Premium electronic water sensing system · Peace-of-mind back-up pump system · High performance battery solution · Water,Water Removal / Circulation,plumbing,19.5,0,3612.00,3612.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD11E,Ultra Elite Water Removal System · Premium electronic water sensing system · Peace-of-mind back-up pump system · High performance battery solution · Water,Water Removal / Circulation,plumbing,23.5,0,4335.00,4335.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD12A,Economy Water Removal System · Basic replacement only · 6 month warranty,Water Removal / Circulation,plumbing,10,0,1859.00,1859.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD12B,"Economy Water Removal System · Performance, safety and service calibrations · 9 month warranty",Water Removal / Circulation,plumbing,15,0,2788.00,2788.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD12C,"Premium Water Removal System · Performance, safety and service calibrations · Dual water sensing system · 1 year warranty",Water Removal / Circulation,plumbing,20,0,3717.00,3717.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD12D,Ultra Elite Water Removal System · Premium electronic water sensing system · Peace-of-mind back-up pump system · High performance battery solution · Water,Water Removal / Circulation,plumbing,25,0,4647.00,4647.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD12E,Ultra Elite Water Removal System · Premium electronic water sensing system · Peace-of-mind back-up pump system · High performance battery solution · Water,Water Removal / Circulation,plumbing,30.25,0,5576.00,5576.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PD13A,Quick Fix - Prime and Test · 90 day warranty,Water Removal / Circulation,plumbing,2,0,371.00,371.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
